DataLine	qPCRFile	Assay	SpikeSet	Date Performed	LabNotebook	QuantstudioFileName	KitsAnalyzed	NKits	HighestSTD	qPCRefficiency	rsquare	slope	DroppedDatapoints	STDequation	Well	Well Position	PeakCheck	Sample Name	Target Name	CT_original	Ct Mean	Ct SD	CT_checked	VariableKit	VariableSampleType	VariableAssay	VariableSpikeSet	VariableCT_checked	LogCopy	BacktransfCopy2uLRXN	Intercept	Slope	STDequation2	Kit_SampleType	NucleicAcid	 InputSampleVolume(uL) 	ElutionVolume(uL)	MilkEquivalentDNAuL	CopiesperuLDNA	CopiespermLofMilk	LogCopiespermLofMilk
125	12018-04-20SalmonellaDNA	Salmonella sp.	First	Fri Apr 20 00:00:00 EDT 2018	84	12018-04-20SalmonellaDNA	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	14100000	0.856405116	0.992686	-3.722	No	CT = 36.536994 - 3.722*Log	39	D3	Correct	EZFood-6-InoculatedMilk-2	Salmonella_rpoB	28.75393295	28.39546204	0.506955802	28.75393295	EZFood	InoculatedMilk	Salmonella sp.	First	28.75393295	2.091096466	123.34	36.536994	-3.722	CT = 36.536994 - 3.722*Log	EZFood_InoculatedMilk	DNA	500	100	5	61.67	12334	4.091103944
138	12018-04-20SalmonellaDNA	Salmonella sp.	First	Fri Apr 20 00:00:00 EDT 2018	84	12018-04-20SalmonellaDNA	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	14100000	0.856405116	0.992686	-3.722	No	CT = 36.536994 - 3.722*Log	52	E4	Correct	EZFood-7-InoculatedMilk-3	Salmonella_rpoB	28.95514488	29.30624199	0.496526301	28.95514488	EZFood	InoculatedMilk	Salmonella sp.	First	28.95514488	2.037036302	108.9	36.536994	-3.722	CT = 36.536994 - 3.722*Log	EZFood_InoculatedMilk	DNA	500	100	5	54.45	10890	4.03702788
1696	2018-08-03Salmonella-rpoB-FULL	Salmonella sp.	Third	Fri Aug 03 00:00:00 EDT 2018	140	2018-08-03Salmonella-rpoB-FULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	23400000	0.540161398	0.944851	-5.33145	Yes-STD5-peak	CT = 47.789486 - 5.33145*LogCopy	42	D6	Correct	EZFood-Third-4-InoculatedMilk-3	Salmonella_rpoB	29.17712402	29.17712402		29.17712402	EZFood	InoculatedMilk	Salmonella sp.	Third	29.17712402	3.491050648	3097.78	47.789486	-5.33145	CT = 47.789486 - 5.33145*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5	1548.89	309778	5.491050572
1060	12018-06-05MycoheatedStd	Mycobacterium smegmatis	First	Tue Jun 05 00:00:00 EDT 2018	121	12018-06-05MycoheatedStd	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	25600000	0.914711575	0.976676	-3.5448	No	CT = 36.855829 -3.5448*LogCopy	51	E3	Correct	EZFood-7-InoculatedMilk-3	Mycobacterium_rpoB	29.31665039	30.61902618	1.841838837	29.31665039	EZFood	InoculatedMilk	Mycobacterium smegmatis	First	29.31665039	2.126827637	133.91	36.855829	-3.5448	CT = 36.855829 -3.5448*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5	66.955	13391	4.12681301
137	12018-04-20SalmonellaDNA	Salmonella sp.	First	Fri Apr 20 00:00:00 EDT 2018	84	12018-04-20SalmonellaDNA	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	14100000	0.856405116	0.992686	-3.722	No	CT = 36.536994 - 3.722*Log	51	E3	Correct	EZFood-7-InoculatedMilk-3	Salmonella_rpoB	29.6573391	29.30624199	0.496526301	29.6573391	EZFood	InoculatedMilk	Salmonella sp.	First	29.6573391	1.848375847	70.53	36.536994	-3.722	CT = 36.536994 - 3.722*Log	EZFood_InoculatedMilk	DNA	500	100	5	35.265	7053	3.848373884
114	12018-04-20SalmonellaDNA	Salmonella sp.	First	Fri Apr 20 00:00:00 EDT 2018	84	12018-04-20SalmonellaDNA	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	14100000	0.856405116	0.992686	-3.722	No	CT = 36.536994 - 3.722*Log	28	C4	Correct	EZFood-5-InoculatedMilk-1	Salmonella_rpoB	31.90829659	34.55770111	3.746822357	31.90829659	EZFood	InoculatedMilk	Salmonella sp.	First	31.90829659	1.243604894	17.52	36.536994	-3.722	CT = 36.536994 - 3.722*Log	EZFood_InoculatedMilk	DNA	500	100	5	8.76	1752	3.243534102
1061	12018-06-05MycoheatedStd	Mycobacterium smegmatis	First	Tue Jun 05 00:00:00 EDT 2018	121	12018-06-05MycoheatedStd	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	25600000	0.914711575	0.976676	-3.5448	No	CT = 36.855829 -3.5448*LogCopy	52	E4	Correct	EZFood-7-InoculatedMilk-3	Mycobacterium_rpoB	31.92140388	30.61902618	1.841838837	31.92140388	EZFood	InoculatedMilk	Mycobacterium smegmatis	First	31.92140388	1.392017918	24.66	36.855829	-3.5448	CT = 36.855829 -3.5448*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5	12.33	2466	3.391993072
294	12018-04-24BacillusDNA	Bacillus wiedmannii	First	Tue Apr 24 00:00:00 EDT 2018	90	12018-04-24BacillusDNA	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	20500000	0.619585697	0.978597	-4.7754595	Yes-STD1-r2	CT = 42.428673 - 4.7754595*LogCopy	39	D3	Correct	EZFood-6-InoculatedMilk-2	Bacillus_rpoB	32.42738724	29.74716568	3.79040575	32.42738724	EZFood	InoculatedMilk	Bacillus wiedmannii	First	32.42738724	2.094308571	124.25	42.428673	-4.7754595	CT = 42.428673 - 4.7754595*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5	62.125	12425	4.094296397
1049	12018-06-05MycoheatedStd	Mycobacterium smegmatis	First	Tue Jun 05 00:00:00 EDT 2018	121	12018-06-05MycoheatedStd	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	25600000	0.914711575	0.976676	-3.5448	No	CT = 36.855829 -3.5448*LogCopy	40	D4	Correct	EZFood-6-InoculatedMilk-2	Mycobacterium_rpoB	32.69932938	33.25444794	0.785058916	32.69932938	EZFood	InoculatedMilk	Mycobacterium smegmatis	First	32.69932938	1.172562521	14.88	36.855829	-3.5448	CT = 36.855829 -3.5448*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5	7.44	1488	3.172602931
1048	12018-06-05MycoheatedStd	Mycobacterium smegmatis	First	Tue Jun 05 00:00:00 EDT 2018	121	12018-06-05MycoheatedStd	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	25600000	0.914711575	0.976676	-3.5448	No	CT = 36.855829 -3.5448*LogCopy	39	D3	Correct	EZFood-6-InoculatedMilk-2	Mycobacterium_rpoB	33.80957031	33.25444794	0.785058916	33.80957031	EZFood	InoculatedMilk	Mycobacterium smegmatis	First	33.80957031	0.859359819	7.23	36.855829	-3.5448	CT = 36.855829 -3.5448*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5	3.615	723	2.859138297
283	12018-04-24BacillusDNA	Bacillus wiedmannii	First	Tue Apr 24 00:00:00 EDT 2018	90	12018-04-24BacillusDNA	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	20500000	0.619585697	0.978597	-4.7754595	Yes-STD1-r2	CT = 42.428673 - 4.7754595*LogCopy	28	C4	Correct	EZFood-5-InoculatedMilk-1	Bacillus_rpoB	35.93322754	35.93322754		35.93322754	EZFood	InoculatedMilk	Bacillus wiedmannii	First	35.93322754	1.360171824	22.92	42.428673	-4.7754595	CT = 42.428673 - 4.7754595*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5	11.46	2292	3.360214613
306	12018-04-24BacillusDNA	Bacillus wiedmannii	First	Tue Apr 24 00:00:00 EDT 2018	90	12018-04-24BacillusDNA	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	20500000	0.619585697	0.978597	-4.7754595	Yes-STD1-r2	CT = 42.428673 - 4.7754595*LogCopy	51	E3	Correct	EZFood-7-InoculatedMilk-3	Bacillus_rpoB	37.11223984	32.10380936	7.0829916	37.11223984	EZFood	InoculatedMilk	Bacillus wiedmannii	First	37.11223984	1.113282012	12.98	42.428673	-4.7754595	CT = 42.428673 - 4.7754595*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5	6.49	1298	3.113274692
113	12018-04-20SalmonellaDNA	Salmonella sp.	First	Fri Apr 20 00:00:00 EDT 2018	84	12018-04-20SalmonellaDNA	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	14100000	0.856405116	0.992686	-3.722	No	CT = 36.536994 - 3.722*Log	27	C3	Correct	EZFood-5-InoculatedMilk-1	Salmonella_rpoB	37.20710373	34.55770111	3.746822357	37.20710373	EZFood	InoculatedMilk	Salmonella sp.	First	37.20710373	-0.180040228	0.66	36.536994	-3.722	CT = 36.536994 - 3.722*Log	EZFood_InoculatedMilk	DNA	500	100	5	0.33	66	1.819543936
1036	12018-06-05MycoheatedStd	Mycobacterium smegmatis	First	Tue Jun 05 00:00:00 EDT 2018	121	12018-06-05MycoheatedStd	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	25600000	0.914711575	0.976676	-3.5448	No	CT = 36.855829 -3.5448*LogCopy	27	C3	Correct	EZFood-5-InoculatedMilk-1	Mycobacterium_rpoB	Undetermined				EZFood	InoculatedMilk	Mycobacterium smegmatis	First				36.855829	-3.5448	CT = 36.855829 -3.5448*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5			
1037	12018-06-05MycoheatedStd	Mycobacterium smegmatis	First	Tue Jun 05 00:00:00 EDT 2018	121	12018-06-05MycoheatedStd	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	25600000	0.914711575	0.976676	-3.5448	No	CT = 36.855829 -3.5448*LogCopy	28	C4	Correct	EZFood-5-InoculatedMilk-1	Mycobacterium_rpoB	Undetermined				EZFood	InoculatedMilk	Mycobacterium smegmatis	First				36.855829	-3.5448	CT = 36.855829 -3.5448*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5			
1257	2018-07-26BacillusFULL	Bacillus wiedmannii	Third	Thu Jul 26 00:00:00 EDT 2018	130	2018-07-26BacillusFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	10827228.11	0.727036071	0.99154	-4.21405	Yes-STD1-r2	CT = 38.116858 - 4.21405*Quantity Mean	29	C5	Correct	EZFood-Third-3-InoculatedMilk-2	Bacillus_rpoB	Undetermined				EZFood	InoculatedMilk	Bacillus wiedmannii	Third				38.116858	-4.21405	CT = 38.116858 - 4.21405*Quantity Mean	EZFood_InoculatedMilk	DNA	500	100	5			
1258	2018-07-26BacillusFULL	Bacillus wiedmannii	Third	Thu Jul 26 00:00:00 EDT 2018	130	2018-07-26BacillusFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	10827228.11	0.727036071	0.99154	-4.21405	Yes-STD1-r2	CT = 38.116858 - 4.21405*Quantity Mean	30	C6	Correct	EZFood-Third-3-InoculatedMilk-2	Bacillus_rpoB	Undetermined				EZFood	InoculatedMilk	Bacillus wiedmannii	Third				38.116858	-4.21405	CT = 38.116858 - 4.21405*Quantity Mean	EZFood_InoculatedMilk	DNA	500	100	5			
1269	2018-07-26BacillusFULL	Bacillus wiedmannii	Third	Thu Jul 26 00:00:00 EDT 2018	130	2018-07-26BacillusFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	10827228.11	0.727036071	0.99154	-4.21405	Yes-STD1-r2	CT = 38.116858 - 4.21405*Quantity Mean	41	D5	Correct	EZFood-Third-4-InoculatedMilk-3	Bacillus_rpoB	Undetermined	27.03060722			EZFood	InoculatedMilk	Bacillus wiedmannii	Third				38.116858	-4.21405	CT = 38.116858 - 4.21405*Quantity Mean	EZFood_InoculatedMilk	DNA	500	100	5			
1342	2018-07-26ListeriaFULL	Listeria monocytogenes	Third	Thu Jul 26 00:00:00 EDT 2018	132	2018-07-26ListeriaFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	19273657.72	0.445678466	0.94897	-6.2472	No	CT = 52.268428 -6.2472*LogCopy	17	B5	IncorrectPeak	EZFood-Third-2-InoculatedMilk-1	Listeria_rpoB	34.23774719	34.99041748	1.064439178		EZFood	InoculatedMilk	Listeria monocytogenes	Third				52.268428	-6.2472	CT = 52.268428 -6.2472*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5			
1811	2018-08-03Myco-rpoB-full	Mycobacterium smegmatis	Third	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-rpoB-full	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	15400000	0.519570009	0.914996	-5.50295	Yes-STD5-peak	CT = 48.801017 - 5.50295*LogCopies	17	B5	IncorrectPeak	EZFood-Third-2-InoculatedMilk-1	Mycobacterium_rpoB	31.23397636	32.30535889	1.515162349		EZFood	InoculatedMilk	Mycobacterium smegmatis	Third				48.801017	-5.50295	CT = 48.801017 - 5.50295*LogCopies	EZFood_InoculatedMilk	DNA	500	100	5			
1671	2018-08-03Salmonella-rpoB-FULL	Salmonella sp.	Third	Fri Aug 03 00:00:00 EDT 2018	140	2018-08-03Salmonella-rpoB-FULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	23400000	0.540161398	0.944851	-5.33145	Yes-STD5-peak	CT = 47.789486 - 5.33145*LogCopy	17	B5	IncorrectPeak	EZFood-Third-2-InoculatedMilk-1	Salmonella_rpoB	34.04451752	33.91173553	0.187779382		EZFood	InoculatedMilk	Salmonella sp.	Third				47.789486	-5.33145	CT = 47.789486 - 5.33145*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5			
1343	2018-07-26ListeriaFULL	Listeria monocytogenes	Third	Thu Jul 26 00:00:00 EDT 2018	132	2018-07-26ListeriaFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	19273657.72	0.445678466	0.94897	-6.2472	No	CT = 52.268428 -6.2472*LogCopy	18	B6	IncorrectPeak	EZFood-Third-2-InoculatedMilk-1	Listeria_rpoB	35.74309158	34.99041748	1.064439178		EZFood	InoculatedMilk	Listeria monocytogenes	Third				52.268428	-6.2472	CT = 52.268428 -6.2472*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5			
1812	2018-08-03Myco-rpoB-full	Mycobacterium smegmatis	Third	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-rpoB-full	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	15400000	0.519570009	0.914996	-5.50295	Yes-STD5-peak	CT = 48.801017 - 5.50295*LogCopies	18	B6	IncorrectPeak	EZFood-Third-2-InoculatedMilk-1	Mycobacterium_rpoB	33.3767395	32.30535889	1.515162349		EZFood	InoculatedMilk	Mycobacterium smegmatis	Third				48.801017	-5.50295	CT = 48.801017 - 5.50295*LogCopies	EZFood_InoculatedMilk	DNA	500	100	5			
1672	2018-08-03Salmonella-rpoB-FULL	Salmonella sp.	Third	Fri Aug 03 00:00:00 EDT 2018	140	2018-08-03Salmonella-rpoB-FULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	23400000	0.540161398	0.944851	-5.33145	Yes-STD5-peak	CT = 47.789486 - 5.33145*LogCopy	18	B6	IncorrectPeak	EZFood-Third-2-InoculatedMilk-1	Salmonella_rpoB	33.77895737	33.91173553	0.187779382		EZFood	InoculatedMilk	Salmonella sp.	Third				47.789486	-5.33145	CT = 47.789486 - 5.33145*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5			
282	12018-04-24BacillusDNA	Bacillus wiedmannii	First	Tue Apr 24 00:00:00 EDT 2018	90	12018-04-24BacillusDNA	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	20500000	0.619585697	0.978597	-4.7754595	Yes-STD1-r2	CT = 42.428673 - 4.7754595*LogCopy	27	C3	IncorrectPeak	EZFood-5-InoculatedMilk-1	Bacillus_rpoB	Undetermined	35.93322754			EZFood	InoculatedMilk	Bacillus wiedmannii	First				42.428673	-4.7754595	CT = 42.428673 - 4.7754595*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5			
369	12018-04-30ListeriaRPTmyco	Listeria monocytogenes	First	Mon Apr 30 00:00:00 EDT 2018	93	12018-04-30ListeriaRPTmyco	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	15100000	0.6299849	0.979098	-4.7129	No	CT = 42.1536 - 4.7129*LogCopy	27	C3	IncorrectPeak	EZFood-5-InoculatedMilk-1	Listeria_rpoB	Undetermined				EZFood	InoculatedMilk	Listeria monocytogenes	First				42.1536	-4.7129	CT = 42.1536 - 4.7129*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5			
370	12018-04-30ListeriaRPTmyco	Listeria monocytogenes	First	Mon Apr 30 00:00:00 EDT 2018	93	12018-04-30ListeriaRPTmyco	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	15100000	0.6299849	0.979098	-4.7129	No	CT = 42.1536 - 4.7129*LogCopy	28	C4	IncorrectPeak	EZFood-5-InoculatedMilk-1	Listeria_rpoB	Undetermined				EZFood	InoculatedMilk	Listeria monocytogenes	First				42.1536	-4.7129	CT = 42.1536 - 4.7129*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5			
1354	2018-07-26ListeriaFULL	Listeria monocytogenes	Third	Thu Jul 26 00:00:00 EDT 2018	132	2018-07-26ListeriaFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	19273657.72	0.445678466	0.94897	-6.2472	No	CT = 52.268428 -6.2472*LogCopy	29	C5	IncorrectPeak	EZFood-Third-3-InoculatedMilk-2	Listeria_rpoB	Undetermined				EZFood	InoculatedMilk	Listeria monocytogenes	Third				52.268428	-6.2472	CT = 52.268428 -6.2472*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5			
1823	2018-08-03Myco-rpoB-full	Mycobacterium smegmatis	Third	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-rpoB-full	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	15400000	0.519570009	0.914996	-5.50295	Yes-STD5-peak	CT = 48.801017 - 5.50295*LogCopies	29	C5	IncorrectPeak	EZFood-Third-3-InoculatedMilk-2	Mycobacterium_rpoB	Undetermined				EZFood	InoculatedMilk	Mycobacterium smegmatis	Third				48.801017	-5.50295	CT = 48.801017 - 5.50295*LogCopies	EZFood_InoculatedMilk	DNA	500	100	5			
1683	2018-08-03Salmonella-rpoB-FULL	Salmonella sp.	Third	Fri Aug 03 00:00:00 EDT 2018	140	2018-08-03Salmonella-rpoB-FULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	23400000	0.540161398	0.944851	-5.33145	Yes-STD5-peak	CT = 47.789486 - 5.33145*LogCopy	29	C5	IncorrectPeak	EZFood-Third-3-InoculatedMilk-2	Salmonella_rpoB	Undetermined				EZFood	InoculatedMilk	Salmonella sp.	Third				47.789486	-5.33145	CT = 47.789486 - 5.33145*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5			
1355	2018-07-26ListeriaFULL	Listeria monocytogenes	Third	Thu Jul 26 00:00:00 EDT 2018	132	2018-07-26ListeriaFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	19273657.72	0.445678466	0.94897	-6.2472	No	CT = 52.268428 -6.2472*LogCopy	30	C6	IncorrectPeak	EZFood-Third-3-InoculatedMilk-2	Listeria_rpoB	Undetermined				EZFood	InoculatedMilk	Listeria monocytogenes	Third				52.268428	-6.2472	CT = 52.268428 -6.2472*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5			
1824	2018-08-03Myco-rpoB-full	Mycobacterium smegmatis	Third	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-rpoB-full	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	15400000	0.519570009	0.914996	-5.50295	Yes-STD5-peak	CT = 48.801017 - 5.50295*LogCopies	30	C6	IncorrectPeak	EZFood-Third-3-InoculatedMilk-2	Mycobacterium_rpoB	Undetermined				EZFood	InoculatedMilk	Mycobacterium smegmatis	Third				48.801017	-5.50295	CT = 48.801017 - 5.50295*LogCopies	EZFood_InoculatedMilk	DNA	500	100	5			
1684	2018-08-03Salmonella-rpoB-FULL	Salmonella sp.	Third	Fri Aug 03 00:00:00 EDT 2018	140	2018-08-03Salmonella-rpoB-FULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	23400000	0.540161398	0.944851	-5.33145	Yes-STD5-peak	CT = 47.789486 - 5.33145*LogCopy	30	C6	IncorrectPeak	EZFood-Third-3-InoculatedMilk-2	Salmonella_rpoB	Undetermined				EZFood	InoculatedMilk	Salmonella sp.	Third				47.789486	-5.33145	CT = 47.789486 - 5.33145*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5			
381	12018-04-30ListeriaRPTmyco	Listeria monocytogenes	First	Mon Apr 30 00:00:00 EDT 2018	93	12018-04-30ListeriaRPTmyco	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	15100000	0.6299849	0.979098	-4.7129	No	CT = 42.1536 - 4.7129*LogCopy	39	D3	IncorrectPeak	EZFood-6-InoculatedMilk-2	Listeria_rpoB	Undetermined	36.48071289			EZFood	InoculatedMilk	Listeria monocytogenes	First				42.1536	-4.7129	CT = 42.1536 - 4.7129*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5			
382	12018-04-30ListeriaRPTmyco	Listeria monocytogenes	First	Mon Apr 30 00:00:00 EDT 2018	93	12018-04-30ListeriaRPTmyco	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	15100000	0.6299849	0.979098	-4.7129	No	CT = 42.1536 - 4.7129*LogCopy	40	D4	IncorrectPeak	EZFood-6-InoculatedMilk-2	Listeria_rpoB	36.48071289	36.48071289			EZFood	InoculatedMilk	Listeria monocytogenes	First				42.1536	-4.7129	CT = 42.1536 - 4.7129*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5			
1366	2018-07-26ListeriaFULL	Listeria monocytogenes	Third	Thu Jul 26 00:00:00 EDT 2018	132	2018-07-26ListeriaFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	19273657.72	0.445678466	0.94897	-6.2472	No	CT = 52.268428 -6.2472*LogCopy	41	D5	IncorrectPeak	EZFood-Third-4-InoculatedMilk-3	Listeria_rpoB	Undetermined				EZFood	InoculatedMilk	Listeria monocytogenes	Third				52.268428	-6.2472	CT = 52.268428 -6.2472*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5			
1835	2018-08-03Myco-rpoB-full	Mycobacterium smegmatis	Third	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-rpoB-full	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	15400000	0.519570009	0.914996	-5.50295	Yes-STD5-peak	CT = 48.801017 - 5.50295*LogCopies	41	D5	IncorrectPeak	EZFood-Third-4-InoculatedMilk-3	Mycobacterium_rpoB	37.88856125	31.49131966	9.047065735		EZFood	InoculatedMilk	Mycobacterium smegmatis	Third				48.801017	-5.50295	CT = 48.801017 - 5.50295*LogCopies	EZFood_InoculatedMilk	DNA	500	100	5			
1695	2018-08-03Salmonella-rpoB-FULL	Salmonella sp.	Third	Fri Aug 03 00:00:00 EDT 2018	140	2018-08-03Salmonella-rpoB-FULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	23400000	0.540161398	0.944851	-5.33145	Yes-STD5-peak	CT = 47.789486 - 5.33145*LogCopy	41	D5	IncorrectPeak	EZFood-Third-4-InoculatedMilk-3	Salmonella_rpoB	Undetermined	29.17712402			EZFood	InoculatedMilk	Salmonella sp.	Third				47.789486	-5.33145	CT = 47.789486 - 5.33145*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5			
1367	2018-07-26ListeriaFULL	Listeria monocytogenes	Third	Thu Jul 26 00:00:00 EDT 2018	132	2018-07-26ListeriaFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	19273657.72	0.445678466	0.94897	-6.2472	No	CT = 52.268428 -6.2472*LogCopy	42	D6	IncorrectPeak	EZFood-Third-4-InoculatedMilk-3	Listeria_rpoB	Undetermined				EZFood	InoculatedMilk	Listeria monocytogenes	Third				52.268428	-6.2472	CT = 52.268428 -6.2472*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5			
393	12018-04-30ListeriaRPTmyco	Listeria monocytogenes	First	Mon Apr 30 00:00:00 EDT 2018	93	12018-04-30ListeriaRPTmyco	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	15100000	0.6299849	0.979098	-4.7129	No	CT = 42.1536 - 4.7129*LogCopy	51	E3	IncorrectPeak	EZFood-7-InoculatedMilk-3	Listeria_rpoB	Undetermined	37.01631546			EZFood	InoculatedMilk	Listeria monocytogenes	First				42.1536	-4.7129	CT = 42.1536 - 4.7129*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5			
394	12018-04-30ListeriaRPTmyco	Listeria monocytogenes	First	Mon Apr 30 00:00:00 EDT 2018	93	12018-04-30ListeriaRPTmyco	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	15100000	0.6299849	0.979098	-4.7129	No	CT = 42.1536 - 4.7129*LogCopy	52	E4	IncorrectPeak	EZFood-7-InoculatedMilk-3	Listeria_rpoB	37.01631546	37.01631546			EZFood	InoculatedMilk	Listeria monocytogenes	First				42.1536	-4.7129	CT = 42.1536 - 4.7129*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5			
210	12018-04-23Total16S	Total Bacterial DNA	First	Mon Apr 23 00:00:00 EDT 2018	86	12018-04-23Total16S	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	2170039	0.702473264	0.915315	-8.655	No	CT = 38.223829 - 4.3275*LogCopy	40	D4	NA	EZFood-6-InoculatedMilk-2	TotalBact16S	21.7355175	22.67232513	1.324844718	21.7355175	EZFood	InoculatedMilk	Total Bacterial DNA	First	21.7355175	3.810123974	6458.39	38.223829	-4.3275	CT = 38.223829 - 4.3275*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5	3229.195	645839	5.810124267
1536	2018-08-02Total16SFULL	Total Bacterial DNA	Third	Thu Aug 02 00:00:00 EDT 2018	138	2018-08-02Total16SFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	52300000	0.799495885	0.948915	-3.91925	No	CT = 40.92241 -3.91925*LogCopy	40	D4	NA	EZFood-Third-4-InoculatedMilk-3	TotalBact16S	22.36948586	30.83221817	11.96811199	22.36948586	EZFood	InoculatedMilk	Total Bacterial DNA	Third	22.36948586	4.733794513	54174.45	40.92241	-3.91925	CT = 40.92241 -3.91925*LogCopy	EZFood_InoculatedMilk	DNA	500	100	5	27087.225	5417445	6.733794511
